"DatasetName","DatasetType","ElementNumber","ElementName","V2Number","National","State","Definition","Usage","Comment","V3Changes","MinOccurs","MaxOccurs","IsNillable","DataType","NV","PN","PNNill","NVList","PNList","minLength","maxLength","length","minInclusive","maxInclusive","minExclusive","totalDigits","fractionDigits","pattern",
"EMSDataSet","element","eArrest.03","Resuscitation Attempted By EMS","E11_03","National","State","Indication of an attempt to resuscitate the patient who is in cardiac arrest (attempted, not attempted due to DNR, etc.)","Required","This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385","","1","M","Nillable","ResucitationAttempted","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.04","Arrest Witnessed By","E11_04","National","State","Indication of who the cardiac arrest was witnessed by","Required","This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385","","1","M","Nillable","ArrestWitnessedBy","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.05","CPR Care Provided Prior to EMS Arrival","","National","State","Documentation of the CPR provided prior to EMS arrival","Required","This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385","","1","1","Nillable","YesNoValues","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.06","Who Provided CPR Prior to EMS Arrival","","","State","Documentation of who performed CPR prior to this EMS unit's arrival.","Optional","Associated with eArrest.05 (CPR Care Provided Prior to EMS Arrival) but only required if CPR was provided prior to EMS arrival.<br/><br/> This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385","","0","M","","WhoProvided","","","","","","","","","","","","","","",
"EMSDataSet","element","eArrest.07","AED Use Prior to EMS Arrival","","National","State","Documentation of AED use Prior to EMS Arrival","Required","This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385","","1","1","Nillable","AEDUse","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.08","Who Used AED Prior to EMS Arrival","","","State","Documentation of who used the AED prior to this EMS unit’s arrival.","Optional","Associated with eArrest.07 (AED Use Prior to EMS Arrival). 							<br/><br/>This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385","","0","M","","WhoUsedAED","","","","","","","","","","","","","","",
"EMSDataSet","element","eArrest.09","Type of CPR Provided","","National","State","Documentation of the type/technique of CPR used by EMS.","Required","Added to capture special CPR techniques.","","1","M","Nillable","CPRType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.10","Therapeutic Hypothermia Initiated","","National","State","Documentation of EMS initiation of Therapeutic Hypothermia.","Required","","","1","1","Nillable","YesNoValues","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.11","First Monitored Arrest Rhythm of the Patient","E11_05","National","State","Documentation of what the first monitored arrest rhythm which was noted","Required","Added term "Arrest" to title to clarify this is the arrest rhythm<br/>Values "Other" and "Normal Sinus Rhythm" removed since they are not Cardiac Arrest Rhythms.<br/>Value "Ventricular Tachycardia" has been changed to "Ventricular Tachycardia-Pulseless". 							<br/><br/>This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385","","1","1","Nillable","FirstMonitoredRhythm","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.12","Any Return of Spontaneous Circulation","E11_06","National","State","Indication whether or not there was any return of spontaneous circulation.","Required","This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385							 <br/><br/>This element needs to be documented when the patient has been in cardiac or respiratory arrest and transported to a healthcare facility to show the change in patient condition, if any. The cardiac rhythm list has been updated to be the same for eVitals.03 (Cardiac Rhythm Electrocardiography (ECG)). They are using the common type: CardiacRhythm. ST segment changes consistent (or not consistent) with STEMI criteria should be documented as Ischemia in the appropriate location","","1","M","Nillable","ReturnOfSpontaneousCirculation","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.13","Neurological Outcome at Hospital Discharge","E11_07","","","The level of cerebral performance of the patient at the time of discharge from the Hospital","Optional","1 = Good Cerebral Performance:  Conscious, Alert, able to work and lead a normal life.<br/><br/> 							2 = Moderate Cerebral Disability:  Conscious and able to function independently (dress, travel, prepare food) may have hemiplegia, 							seizures, or permanent memory or mental changes.<br/><br/> 							3 = Severe Cerebral Disability:  Conscious, dependent on others for daily support, functions only in an institution or at home with 							exceptional family effort.<br/><br/> 							4 = Coma or vegetative state: any degree of coma without the presence of all brain death criteria. Unawareness, even if appears awake 							(vegetative state) without interaction with environment; may have spontaneous eye opening and sleep/awake cycles. Cerebral 							unresponsiveness. 							<br/><br/> 							This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385","","0","1","","NeurologicalOutcomeAtDischarge","","","","","","","","","","","","","","",
"EMSDataSet","element","eArrest.14","Date/Time of Cardiac Arrest","E11_08","National","State","The date/time of the cardiac arrest (if not known, please estimate).","Required","This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385														 							<br/><br/>Changed from estimated time prior to EMS arrival to date/time of cardiac arrest. 							  	<br/><br/>DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","Nillable","DateTimeType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eArrest.15","Date/Time Resuscitation Discontinued","E11_09","","State","The date/time the CPR was discontinued (or could be time of death)","Recommended","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","Nillable","DateTimeType","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eArrest.16","Reason CPR/Resuscitation Discontinued","E11_10","National","State","The reason that CPR or the resuscitation efforts were discontinued.","Required","Added Resuscitation to Title to allow better documentation of disposition.","","1","1","Nillable","ReasonCPRDiscontinued","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.17","Cardiac Rhythm on Arrival at Destination","E11_11","National","State","The patient's cardiac rhythm upon delivery or transfer to the destination","Required","This element needs to be documented when the patient has been in cardiac or respiratory arrest and transported to a healthcare facility to show the change in patient condition, if any. The cardiac rhythm list has been updated to be the same for eVitals.03 (Cardiac Rhythm Electrocardiography (ECG)). They are using the common type: CardiacRhythm. ST segment changes consistent (or not consistent) with STEMI criteria should be documented as Ischemia in the appropriate location","","1","M","Nillable","CardiacRhythm","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eArrest.18","End of EMS Cardiac Arrest Event","","National","State","The patient's outcome at the end of the EMS event.","Required","A resuscitation event is deemed to have ended when death is declared or spontaneous circulation is restored and sustained for 20 minutes or longer.<br/><br/>This element is a component of the Utstein Cardiac Arrest Criteria as identified in the American Heart Association journal "Resuscitation" from 2004 entitled "Cardiac Arrest and Cardiopulmonary Resuscitation Outcome Reports". http://circ.ahajournals.org/cgi/content/full/110/21/3385","Added to better identify the outcome of EMS cardiac arrest patients.","1","1","Nillable","CardiacArrestOutcome","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eHistory.01","Barriers to Patient Care","E12_01","National","State","Indication of whether or not there were any patient specific barriers to serving the patient at the scene","Required","Added Obesity, Sight Impaired, Psychologically Impaired","","1","M","Nillable","BarriersToPatientCare","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eHistory.02","Last Name of Patient's Practitioner","E12_06","","","The last name of the patient's practitioner","Optional","","","0","1","","PersonLastName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","eHistory.03","First Name of Patient's Practitioner","E12_04","","","The first name of the patient's practitioner","Optional","","","0","1","","PersonFirstName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","eHistory.04","Middle Name/Initial of Patient's Practitioner","E12_05","","","The middle name or initial of the patient's practitioner.","Optional","","","0","1","","PersonMiddleName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","eHistory.05","Advance Directives","E12_07","","State","The presence of a valid DNR form, living will, or document directing end of life or healthcare treatment decisions.","Recommended","Advanced Directive and Do Not Resuscitate are both included in this data element.","","0","M","Nillable","AdvanceDirectives","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eHistory.06","Medication Allergies","E12_08","","State","The patient's medication allergies","Recommended","The list of medication allergies is based on RxNorm (RXCUI) Codes. In addition, a specific list of ICD-10 PCS codes can be used for medication groups.   <br/><br/>Reference the NEMSIS Suggested Lists at: http://nemsis.org/v3/resources.html   <br/><br/>Code list is represented in two separate UMLS datasets: <br/>1) ICD-10 Codes.  <br/>2) RxNorm  <br/><br/>Website - http://uts.nlm.nih.gov  <br/>Product - UMLS Metathesaurus <br/>Website - http://www.nlm.nih.gov/research/umls/rxnorm/docs/rxnormfiles.html  <br/>Product - RxNorm Full Monthly Release","","0","M","Nillable","MedicationAllergies","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; PN.NoKnownDrugAllergy; ","","","","","","","","","(Z88\.[0-9])|([a-zA-Z0-9]{2,7})",
"EMSDataSet","element","eHistory.07","Environmental/Food Allergies","E12_09","","","The patient's known allergies to food or environmental agents.","Optional","Data Element Comment Section: <br/>Code list is represented in SNOMEDCT. Reference the NEMSIS Suggested Lists at: http://nemsis.org/v3/resources.html  <br/><br/>SNOMEDCT  <br/>Website: http://www.nlm.nih.gov/research/umls/Snomed/snomed_main.html  <br/>Product: Product - UMLS Metathesaurus","","0","M","","snomed","","","","","","","","","100000","1000000000","","","","",
"EMSDataSet","element","eHistory.08","Medical/Surgical History","E12_10","","State","The patient's pre-existing medical and surgery history of the patient","Recommended","Code list is represented by ICD-10-CM. Reference the NEMSIS Suggested Lists at: http://nemsis.org/v3/resources.html							 							<br/><br/>ICD-10-CM 							<br/>Website - <a href="http://uts.nlm.nih.gov" target="_blank">http://uts.nlm.nih.gov</a> 							<br/>Product - UMLS Metathesaurus","","0","M","Nillable","icd10MedSurge","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.Unresponsive; PN.UnableToComplete; PN.Refused; PN.NoneReported; ","","","","","","","","","([A-QSZ][0-9]{2})((\.[0-9A-Z]{1,3})?)",
"EMSDataSet","element","eHistory.09","Medical History Obtained From","E12_11","","","Type of person medical history obtained from","Optional","","","0","M","","MedicalHistoryObtainedFrom","","","","","","","","","","","","","","",
"EMSDataSet","element","eHistory.10","The Patient's Type of Immunization","E12_12","","","The immunization type of the patient.","Optional","","","0","1","","ImmunizationType","","","","","","","","","","","","","","",
"EMSDataSet","element","eHistory.11","Immunization Date","E12_13","","","The year associated with each immunization type","Optional","","","0","1","","Year","","","","","","","","","1900","2050","","","","",
"EMSDataSet","element","eHistory.12","Current Medications","E12_14","","State","The medications the patient currently takes","Recommended","List of medications based on RxNorm (RXCUI) code.  <br/><br/>Reference the NEMSIS Suggested Lists at: http://nemsis.org/v3/resources.html  <br/><br/>RxNorm  <br/>Website - http://uts.nlm.nih.gov  <br/><br/>Product - UMLS Metathesaurus  <br/>Website - http://www.nlm.nih.gov/research/umls/rxnorm/docs/rxnormfiles.html  <br/>Product - RxNorm Full Monthly Release","","0","1","Nillable","Medication","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Unresponsive; PN.Refused; PN.NoneReported; ","2","7","","","","","","","",
"EMSDataSet","element","eHistory.13","Current Medication Dose","E12_15","","","The numeric dose or amount of the patient's current medication","Optional","Associated with eHistory.12 (Current Medications)","","0","1","","CurrentMedicationDose","","","","","","","","","","","","8","2","",
"EMSDataSet","element","eHistory.14","Current Medication Dosage Unit","E12_16","","","The dosage unit of the patient's current medication","Optional","","","0","1","","CurrentMedicationDosageUnit","","","","","","","","","","","","","","",
"EMSDataSet","element","eHistory.15","Current Medication Administration Route","E12_17","","","The administration route (po, SQ, etc.) of the patient's current medication","Optional","","","0","1","","CurrentMedicationAdministrationRoute","","","","","","","","","","","","","","",
"EMSDataSet","element","eHistory.16","Presence of Emergency Information Form","E12_18","","","Indication of the presence of the Emergency Information Form associated with patient's with special healthcare needs.","Optional","","","0","1","","YesNoValues","","","","","","","","","","","","","","",
"EMSDataSet","element","eHistory.17","Alcohol/Drug Use Indicators","E12_19","National","State","Indicators for the potential use of alcohol or drugs by the patient related to the patient's current illness or injury.","Required","","","1","M","Nillable","AlcoholDrugUseIndicators","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; PN.NoneReported; ","","","","","","","","","",
"EMSDataSet","element","eHistory.18","Pregnancy","E12_20","","","Indication of the possibility by the patient's history of current pregnancy.","Optional","","","0","1","Nillable","Pregnancy","","PN","PNNill","","PN.UnableToComplete; PN.Refused; ","","","","","","","","","",
"EMSDataSet","element","eHistory.19","Last Oral Intake","","","","Date and Time of last oral intake.","Optional","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","Added to better document last oral intake.","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eNarrative.01","Patient Care Report Narrative","E13_01","","State","The narrative of the patient care report (PCR).","Recommended","","","0","1","Nillable","PCRNarrative","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","1","10000","","","","","","","",
"EMSDataSet","element","eVitals.01","Date/Time Vital Signs Taken","E14_01","National","State","The date/time vital signs were taken on the patient.","Required","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","Nillable","DateTimeType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eVitals.02","Obtained Prior to this Unit's EMS Care","E14_02","National","State","Indicates that the information which is documented was obtained prior to the documenting EMS units care.","Required","This is the NEMSIS Version 3 method to document prior aid.","","1","1","Nillable","YesNoValues","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eVitals.03","Cardiac Rhythm / Electrocardiography (ECG)","E14_03","National","State","The cardiac rhythm / ECG and other electrocardiography findings of the patient as interpreted by EMS personnel.","Required","","","1","M","Nillable","CardiacRhythm","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","","","","","","",
"EMSDataSet","element","eVitals.04","ECG Type","","National","State","The type of ECG associated with the cardiac rhythm.","Required","","Added to better document ECG results.","1","1","Nillable","ECGType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eVitals.05","Method of ECG Interpretation","","National","State","The method of ECG interpretation.","Required",""Transmission with no interpretation" may be used by EMS Agency Personnel that are not trained to interpret cardiac rhythms.","Added to better document ECG results.","1","M","Nillable","ECGMethod","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eVitals.06","SBP (Systolic Blood Pressure)","E14_04","National","State","The patient's systolic blood pressure.","Required","Required for ACS-Field Triage and other patient scoring systems.","","1","1","Nillable","SBP","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; PN.ExamFindingNotPresent; ","","","","0","500","","","","",
"EMSDataSet","element","eVitals.07","DBP (Diastolic Blood Pressure)","E14_05","","State","The patient's diastolic blood pressure.","Recommended","Diastolic blood pressure pattern allows for the following values:<br/>1) A number 0 through 500 <br/>2) P<br/>3) p","","0","1","Nillable","DBP","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; PN.ExamFindingNotPresent; ","","","","","","","","","[5][0][0]|[1-4][0-9][0-9]|[0]|[1-9][0-9]|P|p",
"EMSDataSet","element","eVitals.08","Method of Blood Pressure Measurement","E14_06","National","State","Indication of method of blood pressure measurement.","Required","","","1","1","Nillable","BloodPressureMethod","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eVitals.09","Mean Arterial Pressure","","","","The patient's mean arterial pressure.","Optional","","Added for additional patient monitoring capability.","0","1","","MAP","","","","","","","","","1","500","","","","",
"EMSDataSet","element","eVitals.10","Heart Rate","E14_07","National","State","The patient's heart rate expressed as a number per minute.","Required","Pulse Rate and Electronic Monitor Rate have been merged with an additional data element for Method of Heart Rate Measurement.","","1","1","Nillable","HeartRate","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; PN.ExamFindingNotPresent; ","","","","0","500","","","","",
"EMSDataSet","element","eVitals.11","Method of Heart Rate Measurement","","","","The method in which the Heart Rate was measured. Values include auscultated, palpated, electronic monitor).","Optional","This data element was added when Pulse Rate and Electronic Monitor Rate were merged as EVitals.10.","This data element was added when Pulse Rate and Electronic Monitor Rate were merged as EVitals.10.","0","1","","MethodMeasureHeartRate","","","","","","","","","","","","","","",
"EMSDataSet","element","eVitals.12","Pulse Oximetry","E14_09","National","State","The patient's oxygen saturation.","Required","","","1","1","Nillable","PulseOximetry","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; PN.ExamFindingNotPresent; ","","","","0","100","","","","",
"EMSDataSet","element","eVitals.13","Pulse Rhythm","E14_10","","","The clinical rhythm of the patient's pulse.","Optional","","","0","1","","PulseRhythm","","","","","","","","","","","","","","",
"EMSDataSet","element","eVitals.14","Respiratory Rate","E14_11","National","State","The patient's respiratory rate expressed as a number per minute.","Required","","","1","1","Nillable","RespiratoryRate","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; PN.ExamFindingNotPresent; ","","","","0","300","","","","",
"EMSDataSet","element","eVitals.15","Respiratory Effort","E14_12","","","The patient's respiratory effort.","Optional","","","0","1","","RespiratoryEffort","","","","","","","","","","","","","","",
"EMSDataSet","element","eVitals.16","Carbon Dioxide (CO2)","E14_13","National","State","The patient's end-tidal or other CO2 level.","Required","","","1","1","Nillable","CO2","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","0","100","","","","",
"EMSDataSet","element","eVitals.17","Carbon Monoxide (CO)","","","State","The patient's carbon monoxide level measured in parts per million (ppm).","Recommended","","Added to allow use of a new patient monitoring device","0","1","Nillable","CarbonMonoxideLevel","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","0","100","","","","",
"EMSDataSet","element","eVitals.18","Blood Glucose Level","E14_14","National","State","The patient's blood glucose level.","Required","","","1","1","Nillable","BloodGlucoseLevel","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","0","2000","","","","",
"EMSDataSet","element","eVitals.19","Glasgow Coma Score-Eye","E14_15","National","State","The patient's Glasgow Coma Score Eye opening.","Required","Definitions now based on the National Trauma Data Standard (NTDS).","","1","1","Nillable","GlasgowComaScoreEyes","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","","","","","","",
