"DatasetName","DatasetType","ElementNumber","ElementName","V2Number","National","State","Definition","Usage","Comment","V3Changes","MinOccurs","MaxOccurs","IsNillable","DataType","NV","PN","PNNill","NVList","PNList","minLength","maxLength","length","minInclusive","maxInclusive","minExclusive","totalDigits","fractionDigits","pattern",
"EMSDataSet","element","ePayment.06","Last Name of Individual Signing Physician Certification Statement","","","","The last name of the healthcare provider who signed the Physician Certification Statement.","Optional","Added to assist in billing documentation.","","0","1","","PersonLastName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.07","First Name of Individual Signing Physician Certification Statement","","","","The first name of the healthcare provider who signed the Physician Certification Statement.","Optional","Added to assist in billing documentation.","","0","1","","PersonFirstName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.08","Patient Resides in Service Area","","","","An indication of whether the patient's current residence is within the EMS agency service area.","Optional","Added to assist in billing documentation.","","0","1","","ResidencyStatusOfThePatient","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.09","Insurance Company ID","E07_03","","","The ID Number of the patient's insurance company.","Optional","","","0","1","","InsuranceCompanyID","","","","","","2","60","","","","","","","",
"EMSDataSet","element","ePayment.10","Insurance Company Name","","","","The name of the patient's insurance company.","Optional","","","0","1","","InsuranceCompanyName","","","","","","2","100","","","","","","","",
"EMSDataSet","element","ePayment.11","Insurance Company Billing Priority","E07_04","","","The billing priority or order for the insurance company.","Optional","","","0","1","","InsuranceCompanyBillingPriority","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.12","Insurance Company Address","E07_05","","","The mailing address of the Insurance Company","Optional","","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"EMSDataSet","element","ePayment.13","Insurance Company City","E07_06","","","The insurance company's city or township","Optional","Based on GNIS Civil Code or Populated Place code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.14","Insurance Company State","E07_07","","","The insurance company's state, territory, or province, or District of Columbia.","Optional","Based on the ANSI State Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.15","Insurance Company ZIP Code","E07_08","","","The insurance company's ZIP Code","Optional","ZIP Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","0","1","","ZIP","","","","","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"EMSDataSet","element","ePayment.16","Insurance Company Country","","","","The insurance company's country","Optional","Based on the ISO Country Code.<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","Added to better document international addresses.","0","1","","ANSICountryCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.17","Insurance Group ID/Name","E07_09","","","The ID number or name of the patient's insurance group","Optional","","","0","1","","InsuranceGroupIDName","","","","","","2","30","","","","","","","",
"EMSDataSet","element","ePayment.18","Insurance Policy ID Number","E07_10","","","The ID number of the patient's insurance policy","Optional","","","0","1","","InsurancePolicyIDNumber","","","","","","2","30","","","","","","","",
"EMSDataSet","element","ePayment.19","Last Name of the Insured","E07_11","","","The last (family) name of the person insured by the insurance company.","Optional","","","0","1","","PersonLastName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.20","First Name of the Insured","E07_12","","","The first (given) name of the person insured by the insurance company","Optional","","","0","1","","PersonFirstName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.21","Middle Initial/Name of the Insured","E07_13","","","The middle name, if any, of the person insured by the insurance company.","Optional","","","0","1","","PersonMiddleName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.22","Relationship to the Insured","E07_14","","","The relationship of the patient to the primary insured person","Optional","","","0","1","","RelationshipToInsured","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.23","Closest Relative/Guardian Last Name","E07_18","","","The last (family) name of the patient's closest relative or guardian","Optional","","","0","1","","PersonLastName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.24","Closest Relative/ Guardian First Name","E07_19","","","The first (given) name of the patient's closest relative or guardian","Optional","","","0","1","","PersonFirstName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.25","Closest Relative/ Guardian Middle Initial/Name","E07_20","","","The middle name/initial, if any, of the closest patient's relative or guardian.","Optional","","","0","1","","PersonMiddleName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.26","Closest Relative/ Guardian Street Address","E07_21","","","The home street address of the patient's closest relative or guardian.","Optional","This element allows for a two line documentation of the address.  For out of country addresses the second line should be used to document, city, country, postal code and any other pertinent information.","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"EMSDataSet","element","ePayment.27","Closest Relative/ Guardian City","E07_22","","","The home city of the patient's closest relative or guardian.","Optional","Based on GNIS Civil Code or Populated Place code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.28","Closest Relative/ Guardian State","E07_23","","","The home state of the patient's closest relative or guardian","Optional","Based on ANSI State Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.29","Closest Relative/ Guardian ZIP Code","E07_24","","","The home ZIP Code of the patient's closest relative or guardian","Optional","ZIP Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","0","1","","ZIP","","","","","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"EMSDataSet","element","ePayment.30","Closest Relative/ Guardian Country","","","","The home country of the patient's closest relative or guardian","Optional","Based on the ISO Country Code.<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","Added to improve international compatibility.","0","1","","ANSICountryCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.31","Closest Relative/ Guardian Phone Number","E07_25","","","The phone number of the patient's closest relative or guardian","Optional","","","0","M","","PhoneNumber","","","","","","","","","","","","","","[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]",
"EMSDataSet","element","ePayment.32","Closest Relative/ Guardian Relationship","E07_26","","","The relationship of the patient's closest relative or guardian","Optional","","","0","1","","ClosestRelativeGuardianRelationship","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.33","Patient's Employer","E07_27","","","The patient's employers Name","Optional","","","0","1","","EmployerName","","","","","","2","60","","","","","","","",
"EMSDataSet","element","ePayment.34","Patient's Employer's Address","E07_28","","","The street address of the patient's employer","Optional","This element allows for a two line documentation of the address.  For out of country addresses the second line should be used to document, city, country, postal code and any other pertinent information.","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"EMSDataSet","element","ePayment.35","Patient's Employer's City","E07_29","","","The city of the patient's employer","Optional","Based on GNIS Civil Code or Populated Place Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.36","Patient's Employer's State","E07_30","","","The state of the patient's employer","Optional","Based on ANSI State Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.37","Patient's Employer's ZIP Code","E07_31","","","The ZIP Code of the patient's employer","Optional","ZIP Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","0","1","","ZIP","","","","","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"EMSDataSet","element","ePayment.38","Patient's Employer's Country","","","","The country of the patient's employer","Optional","Based on the ISO Country Code.<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","Added to improve international compatibility.","0","1","","ANSICountryCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.39","Patient's Employer's Primary Phone Number","E07_32","","","The employer's primary phone number.","Optional","","","0","1","","PhoneNumber","","","","","","","","","","","","","","[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]",
"EMSDataSet","element","ePayment.40","Response Urgency","E07_33","","","The urgency in which the EMS agency began to mobilize resources for this EMS encounter.","Optional","This is for billing documentation.","","0","1","","ResponseUrgency","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.41","Patient Transport Assessment","","","","Documentation of the patient's transport need based on mobility and/or physical capability.","Optional","Added to better justify the medical necessity of the transport. Based on CMS 42 CFR Ch IV (10-1-02 Edition) & 410.40 (d) medical necessity requirement (1)","","0","M","","TransportAssessment","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.42","Specialty Care Transport Care Provider","","","","Documentation to show the patient care provided to the patient met the Specialty Care Transport Base Rate requirements.","Optional","Added to improve Specialty Care Transport billing justification. In accordance with CMS requirements Specialty Care Transport (SCT): ""Additional training" means the specific additional training that a State requires a paramedic to complete in order to qualify to furnish specialty care to a critically ill or injured patient during an SCT."","","0","M","","TransportCareProvider","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.43","Ambulance Transport Code","","","","Indicator about the type of transport of the patient.","Optional","Added to improve billing with electronic claims using X12. The Ambulance Transport Code values are those determined by US Dept of HHS for the "Code indicating the type of ambulance transport".  The Accredited Standards Committee X12 organization maintains the standard.  See the X12 website http://www.x12.org or United States Health Information Knowledgebase website for more information:   http://ushik.org/dr.ui.drData_Page?system=mdr&Search=xxKEYIDxx&KeyOrgID=18&KeyRID=24821000&Referer=DataElement","","0","1","","AmbulanceTransportCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.44","Ambulance Transport Reason Code","","","","The CMS Ambulance Transport Reason Code for the transport.","Optional","Added to improve billing with electronic claims using the ASC X12 Standard.  The Ambulance Transport Code values are those determined by US Dept of HHS for the "Code indicating the type of ambulance transport". The Accredited Standards Committee X12 organization maintains the standard. See the X12 website http://www.x12.org or United States Health Information Knowledgebase website for more information: http://ushik.ahrq.gov/ViewItemDetails?system=mdr&itemKey=21826000","","0","M","","AmbulanceReasonCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.45","Round Trip Purpose Description","","","","Free text description providing the purpose of the round trip EMS transport based on CR109 field for CMS.","Optional","Added to improve billing documentation for CMS X12 based transactions. <br/><br/>This element should be documented when ePayment.43 (Ambulance Transport Code) code = X (Round Trip). <br/><br/>Ambulance providers can use this field to provide additional information regarding the circumstances of a round trip transport or for other medical  necessity documentation.","Added to improve billing with electronic claims using X12","0","1","","TripPurposeDesciption","","","","","","2","80","","","","","","","",
"EMSDataSet","element","ePayment.46","Stretcher Purpose Description","","","","Free Text Documentation providing the reason for use of a stretcher in the EMS patient transport.","Optional","Added to improve billing using CMS X12 transactions based on CR110. 							Ambulance providers can use this field to provide additional information regarding the patient's condition that warranted the use of a stretcher or  							for other medical necessity documentation.","Added to improve billing with electronic claims using X12","0","1","","StretcherPurposeDesciption","","","","","","2","80","","","","","","","",
"EMSDataSet","element","ePayment.47","Ambulance Conditions Indicator","","","","Documentation of the CRC03 through CRC07 requirements for CMS billing using X12 transactions.","Optional","Added to improve billing documentation and justification.","Added to improve billing with electronic claims using X12","0","M","","AmbulanceConditionsIndicator","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.48","Mileage to Closest Hospital Facility","","","","The mileage to the closest hospital facility from the scene. Documented only if the patient was transported to a facility farther away than the closest hospital.","Optional","Added to clarify billing mileage when the patient is not taken to the closest facility.","Added for improved billing documentation.","0","1","","Mileage","","","","","","","","","1","1000","","","2","",
"EMSDataSet","element","ePayment.49","ALS Assessment Performed and Warranted","","","","Documentation that the patient required an ALS assessment and it was performed.","Optional","Added to improve billing justification","Added to improve billing justification","0","1","","YesNoValues","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.50","CMS Service Level","E07_34","National","State","The CMS service level for this EMS encounter.","Required","","","1","1","Nillable","CMSServiceLevel","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","ePayment.51","EMS Condition Code","E07_35","","","The condition code associated with the CMS EMS negotiated rule-making process.","Optional","Code list is represented in ICD-10-CM Codes:  							<br/>Website - <a href="http://uts.nlm.nih.gov" target="_blank">http://uts.nlm.nih.gov</a> 							<br/>Product - UMLS Metathesaurus","","0","M","","icd10Code","","","","","","","","","","","","","","[A-Z][0-9]{2}((\.[0-9A-Z]{1,3})?)",
"EMSDataSet","element","ePayment.52","CMS Transportation Indicator","E07_37","","","The CMS Ambulance Fee Schedule Transportation and Air Medical Transportation Indicators are used to better describe why it was necessary for the patient to be transported in a particular way or circumstance.","Optional","Name changed from Condition Code Modifier to CMS Transportation Indicator","Name changed from Condition Code Modifier to CMS Transportation Indicator","0","M","","CMSTransportationIndicator","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.53","Transport Authorization Code","","","","Prior authorization code provided by the insurance carrier/payer.","Optional","","Added to improve billing documentation.","0","1","","AuthorizationCode","","","","","","2","52","","","","","","","",
"EMSDataSet","element","ePayment.54","Prior Authorization Code Payer","","","","The Payer who has provided the Prior Authorization Code.","Optional","Added to document Prior Authorization Codes for an EMS Transport.","Added to improve billing documentation.","0","1","","PersonName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.55","Supply Item Used Name","","","","The name of the supply used on the patient by the EMS Crew during the EMS event.","Optional","Added to track EMS supplies for billing.  The list of supplies would be created by the EMS Agency.  There is no master list of supply items defined.","Added to track EMS supplies for billing.","0","1","","SupplyUsed","","","","","","2","80","","","","","","","",
"EMSDataSet","element","ePayment.56","Number of Supply Item(s) Used","","","","The number of the specific supply item used on the patient by the EMS Crew during the EMS event.","Optional","Associated with ePayment.56 (Supply Item Used Name). Used to better track supply items for billing","Added to track EMS supplies for billing.","0","1","","SupplyCount","","","","","","","","","1","100000000","","","","",
"EMSDataSet","element","eScene.01","First EMS Unit on Scene","","National","State","Documentation that this EMS Unit was the first EMS Unit for the EMS Agency on the Scene","Required","Added to improve the evaluation of Response Times when multiple EMS units are responding to the same scene.","","1","1","Nillable","YesNoValues","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eScene.02","Other EMS or Public Safety Agencies at Scene","E08_01","","","Other EMS agency names that were at the scene, if any","Optional","","","0","1","","OtherEMSAgenciesAtScene","","","","","","2","100","","","","","","","",
"EMSDataSet","element","eScene.03","Other EMS or Public Safety Agency ID Number","","","","The ID number for the EMS Agency or Other Public Safety listed in eScene.02","Optional","The ID should be the state ID (license number) for the EMS agency or ID number for the law enforcement. This may be an ID assigned by the state or created by the EMS agency.","","0","1","","EMSAgencyID","","","","","","1","25","","","","","","","",
"EMSDataSet","element","eScene.04","Type of Other Service at Scene","E08_02","","","The type of public safety or EMS service associated with Other Agencies on Scene","Optional","Associated with each Other Service in eScene.02","","0","1","","OtherServicesAtScene","","","","","","","","","","","","","","",
"EMSDataSet","element","eScene.05","Date/Time Initial Responder Arrived on Scene","E08_04","","","The time that the initial responder arrived on the scene, if applicable.","Optional","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eScene.06","Number of Patients at Scene","E08_05","National","State","Indicator of how many total patients were at the scene","Required","","","1","1","Nillable","NumberOfPatientsAtScene","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eScene.07","Mass Casualty Incident","E08_06","National","State","Indicator if this event would be considered a mass casualty incident (overwhelmed existing EMS resources)","Required","","","1","1","Nillable","YesNoValues","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eScene.08","Triage Classification for MCI Patient","","National","State","The color associated with the initial triage assessment/classification of the MCI patient.","Required","This element is documented when eScene.07 (Mass Casualty Incident) = Yes. <br/><br/> Examples of triage systems include START and SALT.   <br/><br/> <div style="font-size:11px">Adapted from: SALT mass casualty triage: concept endorsed by the American College of Emergency Physicians, American College of Surgeons Committee on Trauma, American Trauma Society, National Association of EMS Physicians, National Disaster Life Support Education Consortium, and State and Territorial Injury Prevention Directors Association. Disaster Med Public Health Prep. 2008 Dec;2(4):245-6. </div> <div style="font-size:4px">&nbsp;</div> <div style="font-size:11px"> START reference:  Benson M, Koenig KL, Schultz CH. Disaster triage: START, then SAVE-a new method of dynamic triage for victims of a catastrophic earthquake. Prehospital Disaster Med. 1996; Apr-Jun; 11(2): 117-24							 </div>","","1","1","Nillable","TriageClassification","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eScene.09","Incident Location Type","E08_07","National","State","The kind of location where the incident happened","Required","Code list is represented in ICD-10-CM. Reference the NEMSIS Suggested Lists at: http://nemsis.org/v3/resources.html						 							<br/><br/>ICD-10-CM 							<br/>Website - <a href="http://uts.nlm.nih.gov" target="_blank">http://uts.nlm.nih.gov</a> 							<br/>Product - UMLS Metathesaurus","","1","1","Nillable","IncidentLocationType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","Y92\.[0-9]{1,3}",
"EMSDataSet","element","eScene.10","Incident Facility Code","E08_08","","State","The state, regulatory, or other unique number (code) associated with the facility if the Incident is a Healthcare Facility.","Recommended","This may be populated from a list created within dFacility.03 (Facility Location Code) or dFacility.05 (Facility National Provider Identifier).","","0","1","Nillable","IncidentFacilityCode","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","2","50","","","","","","","",
"EMSDataSet","element","eScene.11","Scene GPS Location","E08_10","","State","The GPS coordinates associated with the Scene.","Optional","The pattern for GPS location is in the format "<span style="font-style:italic">latitude</span>,<span style="font-style:italic">longitude</span>" where: 										  <br/>- <span style="font-style:italic">latitude</span> has a minimum of -90 and a maximum of 90 with up to 6 decimal places 										  <br/>- <span style="font-style:italic">longitude</span> has a minimum of -180 and a maximum of 180 with up to 6 decimal places","","0","1","","GPSLocation","","","","","","","","","","","","","","(\+|-)?([9][0]|([1-8][0-9]|[0-9]|90)(\.[0-9]{1,6})?),(\+|-)?([1][8][0]|([1][0-7][0-9]|[1-9][0-9]|[0-9]|90)(\.[0-9]{1,6})?)",
"EMSDataSet","element","eScene.12","Scene US National Grid Coordinates","","","State","The US National Grid Coordinates for the Scene.","Optional","Standard found at www.fgdc.gov/usng","","0","1","","USNG","","","","","","","","","","","","","","[1][0-9][R,S,T,U][ABCDEFGHJKLMNPQRSTUVWXYZ][ABCDEFGHJKLMNPQRSTUV][0-9]{8}",
"EMSDataSet","element","eScene.13","Incident Facility or Location Name","","","State","The name of the facility, business, building, etc. associated with the scene of the EMS event.","Optional","This element may be populated from a list created within dFacility.02 (Facility Name).","","0","1","","IncidentFacilityName","","","","","","2","100","","","","","","","",
"EMSDataSet","element","eScene.14","Mile Post or Major Roadway","","","State","The mile post or major roadway associated with the incident locations","Recommended","","","0","1","Nillable","MilePostOrMajorRoadway","NV","","","NV.NotRecorded; NV.NotApplicable; ","","2","35","","","","","","","",
"EMSDataSet","element","eScene.15","Incident Street Address","E08_11","","State","“The street address where the patient was found, or, if no patient, the address to which the unit responded.”","Recommended","","","0","1","Nillable","StreetAddress","NV","","","NV.NotRecorded; NV.NotApplicable; ","","1","55","","","","","","","",
"EMSDataSet","element","eScene.16","Incident Apartment, Suite, or Room","","","State","The number of the specific apartment, suite, or room where the incident occurred.","Recommended","","","0","1","Nillable","SceneApartment","NV","","","NV.NotRecorded; NV.NotApplicable; ","","1","15","","","","","","","",
"EMSDataSet","element","eScene.17","Incident City","E08_12","","State","The city or township (if applicable) where the patient was found or to which the unit responded (or best approximation)","Recommended","Based on GNIS Civil Code or Populated Place code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","Nillable","CityGnisCode","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eScene.18","Incident State","E08_14","National","State","The state, territory, or province where the patient was found or to which the unit responded (or best approximation)","Required","Based on the ANSI State Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","1","1","Nillable","ANSIStateCode","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","2","","","","","","",
"EMSDataSet","element","eScene.19","Incident ZIP Code","E08_15","National","State","The ZIP code of the incident location","Required","ZIP Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","1","1","Nillable","ZIP","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"EMSDataSet","element","eScene.20","Scene Cross Street or Directions","","","State","The nearest cross street to the incident address or directions from a recognized landmark or the second street name of an intersection.","Recommended","","Added to better locate/document the scene (incident) location.","0","1","Nillable","SceneCrossStreet","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","2","50","","","","","","","",
"EMSDataSet","element","eScene.21","Incident County","E08_13","National","State","The county or parish where the patient was found or to which the unit responded (or best approximation)","Required","Based on the ANSI Code Single Choice based on the County Name but stored as the ANSI code (combined 5 digit State and County codes) Should be required if there is a patient associated with the event. 							<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","1","1","Nillable","ANSICountyCode","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","5","","","","","","",
"EMSDataSet","element","eScene.22","Incident Country","","","","The country of the incident location.","Optional","Based on the ISO Country Code.<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","Added for international compatibility.","0","1","","ANSICountryCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","eScene.23","Incident Census Tract","","","","The census tract in which the incident occurred.","Optional","Census Tract Data Website (files and descriptions): <a>http://www.census.gov/geo/www/2010census/tract_rel/tract_rel.html</a>","Added to improve the ability to use census and other demographic information within EMS research.","0","1","","CensusTracts","","","","","","1","15","","","","","","","",
"EMSDataSet","element","eSituation.01","Date/Time of Symptom Onset/Last Normal","E05_01","National","State","The date and time the symptom began as it relates to this EMS event. This is described or estimated by the patient, family, and/or healthcare professionals.","Required","For stroke related events, this is the date and time the patient was last seen normal. For cardiac or respiratory arrest related events, this is the date and time the patient was last known to have a pulse or when interaction was had with the patient. For drowning related events, this is the date and time the patient was last seen. The intent of this element is to document the estimate date and time the patient was last known to be in their normal state. 							  	<br/><br/>DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","Added to better define the EMS patient event.","1","1","Nillable","DateTimeType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eSituation.02","Possible Injury","E09_04","National","State","Indication whether or not there was an injury","Required","This data element provides documentation to classify the EMS Reason for Encounter as either injury or non-injury related based on mechanism and not on actual injury. eSituation.02 (Possible Injury), eSituation.09 (Primary Symptom), eSituation.07 (Chief Complaint Anatomic Location), and eSituation.08 (Chief Complaint Organ System) are grouped together to form the EMS Reason for Encounter.","","1","1","Nillable","YesNoUnkValues","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
